Post_ID,Post_Type,Hashtags,Words_Count,Likes,Shares,Comments,Views,Follower_Count,Account_Age,Sentiment_Score,Day_of_Week,Engagement_Level,Engagement_Rate,Hashtag_Density,Influence_Score
06a58dbf-b276-4f32-9acf-693d32bbe01a,Image,12,17,464.0,28,27,862,4353,1,-0.53,Wednesday,High,0.6020881670533643,0.7058823529411765,4353
c4b537ce-3516-43c1-9fc6-75e50ca021bb,Text,0,173,582.0,55,40,749,484,10,-0.25,Sunday,High,0.9038718291054739,0.0,4840
67504b72-395c-4867-b1e1-861c27cf7add,Image,5,55,557.0,56,27,1167,15883,5,0.45,Tuesday,Low,0.5484147386461011,0.09090909090909091,79415
075e6b65-f6d6-42e0-9d5f-7fb4690b3e15,Mixed,10,154,460.0,76,33,1209,10381,5,-0.89,Monday,Low,0.4706368899917287,0.06493506493506493,51905
fba15ae7-2c3c-4e5b-872a-7bbc298d76f7,Image,4,216,496.42685185185184,14,37,515,16222,9,0.33,Monday,Low,,0.018518518518518517,145998
a705b13e-ee36-4209-bd9f-c28e9bead6ec,Mixed,18,19,714.0,31,24,980,15994,6,-0.1,Thursday,Low,0.7846938775510204,0.9473684210526315,95964
e99cde34-ee2e-435f-8638-dae1fb5c9a9f,Video,16,238,482.0,66,40,1490,12938,9,0.39,Thursday,High,0.3946308724832215,0.06722689075630252,116442
9d179ce4-669f-4b18-a58b-3819bf7939ae,Text,12,134,496.42685185185184,53,51,885,10236,7,0.21,Thursday,High,,0.08955223880597014,71652
8469f697-7549-4060-b182-4388717abb27,Image,14,188,820.0,50,7,1099,8409,3,-0.91,Thursday,Low,0.7979981801637852,0.07446808510638298,25227
b100ddcc-1eb7-4092-993f-3c18ea88f9d5,Image,0,181,681.0,75,24,2048,12874,4,-0.26,Sunday,Low,0.380859375,0.0,51496
e05bed41-a505-4a28-9df3-efc200ad0f34,Image,15,185,589.0,29,64,2195,9360,10,0.13,Sunday,Low,0.31070615034168564,0.08108108108108109,93600
e27fe422-8087-4420-b371-e24ccf4d71df,Mixed,20,132,499.0,35,32,119,7641,5,0.42,Sunday,High,4.756302521008403,0.15151515151515152,38205
dcc62858-37cc-45b7-84e3-15cd8df0f6fa,Video,12,146,497.0,33,29,1256,1608,6,0.61,Tuesday,Low,0.4450636942675159,0.0821917808219178,9648
6586c360-ce38-4608-854a-ce6261462bf1,Image,13,233,548.0,9,26,2658,9667,4,-0.43,Wednesday,Low,0.21933784800601958,0.055793991416309016,38668
47ea39ae-5445-415d-9332-aef06d7182e2,Mixed,1,29,581.0,52,49,1439,14386,6,-0.64,Wednesday,High,0.4739402362751911,0.034482758620689655,86316
052de4c5-a7aa-4642-8493-b1ec9e1b00fd,Mixed,9,171,842.0,39,15,1209,15037,5,-0.97,Monday,Low,0.7411083540115798,0.05263157894736842,75185
92f120fb-b26e-4266-89f3-dbfedbb12906,Text,13,239,994.0,35,43,1856,10213,7,0.99,Tuesday,Low,0.5775862068965517,0.05439330543933055,71491
91e46ff4-606f-4700-9bd9-57be405adbbd,Video,8,139,558.0,31,25,1309,6445,2,0.98,Tuesday,Low,0.4690603514132926,0.05755395683453238,12890
8f22f5a7-5fe6-4d86-b35a-e44e4eeb95e7,Image,20,87,69.0,49,18,1554,13610,5,0.17,Saturday,High,0.08751608751608751,0.22988505747126436,68050
4ef49929-4134-44dc-a308-a9c0bdbe93c0,Image,3,112,309.0,34,26,1094,9938,8,-0.67,Wednesday,High,0.3372943327239488,0.026785714285714284,79504
2a1198b4-6b3c-4e65-8cb8-55b5dc3f5a11,Image,19,290,862.0,54,29,1301,8537,1,0.51,Sunday,High,0.7263643351268255,0.06551724137931035,8537
3e6fef70-c93f-4ad4-a36b-a9be50756a91,Video,14,285,643.0,59,22,1413,4176,8,0.41,Monday,Low,0.5123849964614295,0.04912280701754386,33408
7f1e24c4-9bea-45a5-a373-b926c1fcbc13,Mixed,16,169,585.0,44,46,1632,18415,10,0.25,Monday,Low,0.41360294117647056,0.09467455621301775,184150
07d7d805-f6b2-4eec-9768-7029d18464e4,Image,11,210,466.0,42,18,984,12953,9,0.25,Thursday,High,0.5345528455284553,0.05238095238095238,116577
b1c0c090-dcb1-44c2-bf32-8c609bed175a,Mixed,15,183,262.0,53,32,970,13384,7,0.53,Tuesday,High,0.3577319587628866,0.08196721311475409,93688
8eab4c88-dc0c-4a87-8ba2-47c0b6aaa61b,Image,10,93,835.0,49,38,236,6548,4,0.15,Thursday,High,3.906779661016949,0.10752688172043011,26192
709fb137-4f89-4b89-a7b0-19718d31f476,Mixed,17,260,335.0,76,31,1006,10318,3,-0.25,Wednesday,High,0.4393638170974155,0.06538461538461539,30954
a109c93d-4085-4461-ab24-b00da121503d,Mixed,11,50,496.42685185185184,56,41,1676,9674,2,0.56,Wednesday,High,,0.22,19348
c485e494-7a4f-452f-9e8d-1eb628cf7a32,Video,3,175,239.0,71,23,1431,13128,1,-0.41,Tuesday,Low,0.23270440251572327,0.017142857142857144,13128
cadf0890-e40a-4313-bf13-6b3169e9cfdc,Mixed,5,185,496.42685185185184,62,39,701,15438,7,0.11,Thursday,Low,,0.02702702702702703,108066
1dd3cb71-9525-4f07-b6bf-4ea35bc98b36,Mixed,13,280,698.0,23,39,248,4263,2,0.21,Tuesday,High,3.064516129032258,0.04642857142857143,8526
90289ef7-2bc9-432b-916d-edc179dbcbd1,Video,17,121,496.42685185185184,38,44,1128,5701,4,0.2,Wednesday,High,,0.14049586776859505,22804
933f8dec-bf0e-4f02-a1a2-8f3f69190e96,Image,12,167,426.0,49,1,1661,12582,4,0.46,Monday,High,0.2865743527995184,0.0718562874251497,50328
0ce3f6fe-89bf-43e2-9237-b94148ace984,Mixed,2,161,502.0,67,37,960,7967,10,0.36,Thursday,High,0.63125,0.012422360248447204,79670
26be381e-20d8-48ad-998b-4a45574bc466,Image,4,56,232.0,88,43,477,13259,5,0.96,Friday,Low,0.7610062893081762,0.07142857142857142,66295
a76bf3cb-6ff1-4269-a87c-70e05fdbd6ed,Text,0,51,195.0,40,23,905,8507,4,-0.09,Wednesday,High,0.2850828729281768,0.0,34028
86692958-c580-4bb4-8b6a-e85ed4ec05e5,Text,10,212,642.0,51,21,1363,5004,10,0.78,Tuesday,High,0.5238444607483492,0.04716981132075472,50040
ae2ebf93-1b3d-49a6-852c-4cc31b4869c7,Video,18,165,496.42685185185184,65,19,1821,2962,5,-0.41,Friday,High,,0.10909090909090909,14810
0b216181-5f9b-4f41-a6cd-6f7fde0a7f3b,Text,8,259,641.0,48,14,1071,11936,6,0.07,Monday,Low,0.6563958916900093,0.03088803088803089,71616
5f701923-5a6f-4aa7-9d62-7f6f43c5dc10,Mixed,6,100,723.0,82,39,1727,12034,8,-0.27,Saturday,Low,0.48870874348581356,0.06,96272
05526dbf-40c4-4ca9-b5f5-5f04a52cf92b,Image,16,200,739.0,23,64,1672,13880,1,-0.23,Tuesday,High,0.49401913875598086,0.08,13880
36cd712e-f881-4adc-a10c-04121e6c2504,Video,19,108,175.0,63,21,611,11311,4,0.9,Saturday,High,0.4238952536824877,0.17592592592592593,45244
2b30aec3-2450-4727-be8b-deb174a7957a,Video,14,140,360.0,63,23,1825,1,10,-0.5,Friday,High,0.24438356164383562,0.1,10
f4202846-3e6a-48d9-879d-577e60545b36,Image,13,253,607.0,73,30,1347,12013,5,-0.34,Saturday,Low,0.5270972531551597,0.05138339920948617,60065
a506a376-f0d1-49bd-a276-e3a70b27d5c1,Image,1,184,610.0,51,5,596,4170,4,-0.79,Sunday,High,1.1174496644295302,0.005434782608695652,16680
35620c9d-e8c0-4802-9495-d63c116421e1,Video,14,177,949.0,67,19,2080,2529,9,-0.96,Tuesday,High,0.49759615384615385,0.07909604519774012,22761
ebeb1f70-a3d3-445a-9b35-2752eb1aa0f7,Mixed,9,229,318.0,45,29,1137,2047,1,0.0,Tuesday,High,0.3447669305189094,0.039301310043668124,2047
95a02679-cebb-49b7-8946-7aac12f9705e,Image,1,190,733.0,33,16,228,1679,5,-0.38,Sunday,Low,3.4298245614035086,0.005263157894736842,8395
b1a2b61a-acb6-45e8-8932-d9ef9bf42ea6,Image,3,86,574.0,31,47,846,11115,1,0.24,Tuesday,High,0.7706855791962175,0.03488372093023256,11115
fdc86021-cae9-4912-9d0f-513bb46ee302,Video,15,91,171.0,21,10,723,7075,4,0.95,Wednesday,Low,0.2793914246196404,0.16483516483516483,28300
b8f732b2-2792-4917-9fc9-f9330879daa2,Image,14,170,390.0,41,43,859,3923,3,-0.61,Wednesday,High,0.5518044237485448,0.08235294117647059,11769
89a80cac-18dd-4b45-bed3-362a837bc492,Image,11,13,552.0,56,52,977,10092,6,-0.65,Sunday,Low,0.6755373592630501,0.8461538461538461,60552
0d1f4be2-3c15-4168-b16f-e450ddd5dd74,Image,1,62,159.0,45,35,1071,5576,4,-0.62,Monday,Low,0.223155929038282,0.016129032258064516,22304
3a4e93a5-490e-4a74-bf66-7920bb1b440a,Video,19,102,496.42685185185184,53,27,1052,13924,8,-0.63,Monday,Low,,0.18627450980392157,111392
38316e36-c291-429e-b34e-db2cb8cf01d6,Image,11,163,147.0,74,33,1151,15800,7,0.56,Monday,Low,0.2206776715899218,0.06748466257668712,110600
65270548-24e7-4aec-b96f-4c7d67d80167,Image,8,264,551.0,39,23,1493,9129,6,0.64,Saturday,High,0.4105827193569993,0.030303030303030304,54774
2580b0f5-e2a1-4764-9aca-7895cbb94e48,Text,13,291,403.0,96,0,826,15509,8,-0.41,Sunday,Low,0.6041162227602905,0.044673539518900345,124072
49e9624c-3694-40e8-b07b-7c5ca01811ba,Image,10,156,496.42685185185184,65,15,1790,15502,7,-0.72,Monday,Low,,0.0641025641025641,108514
48063955-10ee-445b-a738-3f0a80e3d62e,Text,9,291,382.0,46,29,587,10338,10,0.94,Friday,Low,0.778534923339012,0.030927835051546393,103380
b9ac53df-f3ae-4f86-aa01-1bd66f567439,Text,0,280,215.0,45,15,1507,16933,3,-0.19,Monday,Low,0.18248175182481752,0.0,50799
9fde6e44-070f-4f02-9af4-f5014b774657,Video,17,96,408.0,29,23,2021,7513,8,0.12,Saturday,Low,0.22761009401286492,0.17708333333333334,60104
ece7faf7-a273-4bad-a842-b52b96162d66,Text,8,208,135.0,49,37,1111,2178,8,0.88,Thursday,High,0.19891989198919893,0.038461538461538464,17424
76556050-e372-467c-b8a1-aa80e2dd2076,Video,5,43,737.0,6,32,1296,3782,9,-0.18,Sunday,High,0.5979938271604939,0.11627906976744186,34038
4f9cd7fa-b397-499d-8a8b-e6c943b64a64,Mixed,9,106,838.0,75,45,716,7329,10,0.4,Saturday,Low,1.3379888268156424,0.08490566037735849,73290
8ac23fc9-bd54-4740-a1a3-5e84b5e6dade,Mixed,11,52,34.0,0,34,944,12137,5,0.98,Monday,High,0.07203389830508475,0.21153846153846154,60685
cb8a5078-d433-4e84-9d25-1ba2dfcc2c0a,Image,13,51,406.0,50,35,1983,5380,4,-0.05,Wednesday,Low,0.2476046394351992,0.2549019607843137,21520
24cb237f-6fb2-4dda-b9fe-235c964a12ae,Image,0,212,419.0,27,19,1574,7296,2,-0.2,Tuesday,Low,0.295425667090216,0.0,14592
9c345823-f2e7-49fc-a8e2-4e6d4d2f95ee,Image,14,139,465.0,35,10,1409,5002,10,-0.76,Monday,High,0.36195883605393897,0.10071942446043165,50020
978bcdec-26b8-48a7-ae0a-59a9b4d782de,Image,10,79,700.0,38,23,231,7388,2,0.53,Saturday,Low,3.294372294372294,0.12658227848101267,14776
26dcdc26-a8e4-4fcb-981d-a2736de8eaea,Video,9,179,406.0,88,19,841,15370,1,0.94,Sunday,High,0.6099881093935791,0.05027932960893855,15370
484618c7-6d92-494d-9d28-f445789519fe,Mixed,20,277,482.0,27,27,2069,11430,1,-0.94,Friday,Low,0.2590623489608507,0.07220216606498195,11430
70c45fb4-ba6d-46f7-b184-e7eb99591c8e,Text,1,186,1095.0,68,14,1405,7692,10,-0.12,Friday,High,0.8377224199288256,0.005376344086021506,76920
800a198e-657f-4533-964c-56dd40e75ccb,Video,19,208,477.0,73,42,1467,14881,1,0.5,Thursday,Low,0.40354464894342196,0.09134615384615384,14881
8083a077-2587-4883-af25-8e10a939a33d,Mixed,3,73,853.0,3,19,1285,10102,1,-0.38,Friday,High,0.6809338521400778,0.0410958904109589,10102
3e75a2b1-7e59-42c9-b80c-90075701ffe1,Image,11,202,600.0,37,24,893,10534,5,0.89,Wednesday,High,0.7402015677491601,0.054455445544554455,52670
89b800ff-f473-4598-a46f-2f0e52329777,Text,1,58,389.0,79,29,1366,14571,1,0.45,Tuesday,High,0.36383601756954614,0.017241379310344827,14571
67401b7e-5058-4ae3-8f87-f13e7a430c74,Text,17,155,355.0,23,46,434,8629,5,0.04,Monday,Low,0.9769585253456221,0.10967741935483871,43145
24b86029-ff6b-40d5-a15f-cb94e1413734,Video,12,296,498.0,73,56,397,13664,8,-0.56,Tuesday,High,1.579345088161209,0.04054054054054054,109312
f692f1fa-8c22-42e4-8e11-3907c50377a6,Text,7,47,274.0,49,57,832,13379,7,0.34,Monday,Low,0.4567307692307692,0.14893617021276595,93653
84d19b45-bfb5-48cc-b174-820f934f5751,Image,5,170,327.0,48,10,1296,9417,10,0.2,Monday,Low,0.2970679012345679,0.029411764705882353,94170
6c48371c-ec20-4cc7-8ce8-3d1573117963,Image,2,120,415.0,51,24,415,4415,3,-0.28,Thursday,Low,1.180722891566265,0.016666666666666666,13245
ac240776-5dd7-4a9b-b003-10b0032c7cb4,Image,17,231,558.0,56,21,1263,10050,2,-0.51,Thursday,Low,0.5027711797307997,0.0735930735930736,20100
f21c659b-d055-4416-a065-095ac3ffa067,Text,3,25,865.0,30,35,702,14549,1,0.9,Thursday,Low,1.3247863247863247,0.12,14549
07b63f68-74e9-4d27-977c-3545546051ae,Mixed,4,130,496.42685185185184,44,34,770,13279,6,-0.72,Tuesday,High,,0.03076923076923077,79674
8e75bfaa-1980-44a1-9b8e-c285bea0010e,Mixed,4,285,592.0,57,21,1849,16841,4,0.79,Sunday,High,0.3623580313683072,0.014035087719298246,67364
37684895-f5f8-41e9-beb2-af320265d519,Text,20,84,174.0,53,20,1218,8038,4,0.51,Tuesday,Low,0.20279146141215107,0.23809523809523808,32152
eb755c11-cefe-4cb0-b9b0-b2ec86fa1ff3,Image,15,145,712.0,56,15,748,13117,7,0.67,Friday,High,1.0467914438502675,0.10344827586206896,91819
5c0642c0-7ac1-482f-9c02-a06ad0e96f5b,Video,13,18,496.42685185185184,35,0,1293,5974,6,0.96,Monday,High,,0.7222222222222222,35844
df82268f-a66e-40ff-8820-4e9bb9308282,Video,8,258,659.0,62,10,465,10806,2,0.66,Wednesday,Low,1.5720430107526882,0.031007751937984496,21612
9bf46443-df19-48c0-9915-02c8fb7a2904,Video,11,119,483.0,52,43,1391,14421,5,0.79,Saturday,High,0.41552839683680803,0.09243697478991597,72105
2326f065-f1d7-4810-9122-a1279a65e4a4,Text,14,117,475.0,18,51,1753,13625,7,0.92,Wednesday,High,0.3103251568739304,0.11965811965811966,95375
06b4479c-dd97-4203-a961-adb2d85fb9e6,Video,19,130,496.42685185185184,39,50,1530,10412,1,0.77,Thursday,High,,0.14615384615384616,10412
9d923af1-4464-41fc-8f57-244066c6cd1d,Image,7,120,239.0,32,43,2278,8927,5,-0.76,Wednesday,High,0.13784021071115013,0.058333333333333334,44635
4a928fef-0781-482e-9c6f-43a1c5a13e90,Text,16,230,250.0,31,14,230,6020,1,-0.72,Sunday,High,1.2826086956521738,0.06956521739130435,6020
c46fd317-8862-4ae7-b312-eab54c694130,Video,18,115,667.0,40,12,1263,9096,2,0.39,Friday,High,0.569279493269992,0.1565217391304348,18192
03c93e37-75ef-480d-ba98-c2cd0d1f4959,Image,14,79,502.0,62,2,528,4759,5,0.22,Friday,High,1.071969696969697,0.17721518987341772,23795
562c6d1a-7a6b-453f-af72-b4a698d01afb,Video,1,11,438.0,37,21,1113,8627,3,-0.32,Sunday,High,0.44564240790655885,0.09090909090909091,25881
8fe561c3-a416-4eb4-9b89-16a927b5481e,Mixed,2,156,588.0,54,31,1200,2775,5,0.1,Friday,Low,0.5608333333333333,0.01282051282051282,13875
02ee0fcc-647e-415a-a92d-4308571eac5f,Mixed,10,129,496.42685185185184,51,14,2339,4725,8,0.7,Thursday,High,,0.07751937984496124,37800
51e0bbfc-a88a-4636-8fa4-df5934af2fc9,Image,11,15,341.0,34,36,1170,13411,4,-0.71,Wednesday,High,0.35128205128205126,0.7333333333333333,53644
241bccef-6fb5-4306-b422-a4d0d544897e,Image,1,252,992.0,43,39,1160,12965,2,0.18,Sunday,Low,0.9258620689655173,0.003968253968253968,25930
54c30fd4-a258-4a46-b1ca-2569521aaa29,Mixed,4,229,648.0,67,22,1702,8844,1,-0.28,Friday,Low,0.43301997649823737,0.017467248908296942,8844
5dd0172f-7a84-4ff2-a86f-7573f9814872,Image,19,217,525.0,52,9,1173,10259,8,0.35,Sunday,High,0.49957374254049447,0.08755760368663594,82072
19610df7-3d6f-43f8-af73-f9268544fc00,Text,20,289,397.0,60,50,2115,10795,3,-0.13,Tuesday,High,0.2397163120567376,0.06920415224913495,32385
a9be9206-43eb-4197-a5d4-63ed31acb1f2,Text,3,287,690.0,75,30,1534,11841,1,-0.47,Monday,Low,0.5182529335071708,0.010452961672473868,11841
9f2fb804-97a9-4c5f-9dbb-e56536cc0f87,Mixed,12,295,342.0,58,59,1614,11413,2,0.57,Tuesday,High,0.2843866171003718,0.04067796610169491,22826
cdb43281-ab77-4ad4-98e6-fe125ac50cd5,Text,16,103,325.0,11,31,266,4652,2,-0.24,Friday,Low,1.3796992481203008,0.1553398058252427,9304
1c0bdf4d-cf3b-453d-832a-1da2f029ab0b,Image,2,216,838.0,55,32,2192,227,4,-0.24,Saturday,Low,0.4219890510948905,0.009259259259259259,908
d8c4e1b0-49ea-4a07-a0bc-0044a925d2f4,Image,10,100,506.0,37,15,871,5932,8,-0.19,Friday,High,0.6406429391504018,0.1,47456
de63d22a-0174-4a38-9bba-9be29c27a005,Text,20,270,347.0,86,23,1195,9382,10,-0.85,Sunday,High,0.3815899581589958,0.07407407407407407,93820
3d6bb77c-0862-4ea6-848f-a8922163b75b,Mixed,9,209,501.0,57,6,873,13840,9,0.66,Thursday,High,0.6460481099656358,0.0430622009569378,124560
c11b7148-b92c-4b3b-8fc6-e0777d91b9ce,Mixed,13,299,670.0,38,9,687,10937,5,-0.97,Wednesday,Low,1.0436681222707425,0.043478260869565216,54685
751dcd3e-15f2-46ee-ac31-b226819801e1,Image,12,203,624.0,61,41,598,12137,5,-0.04,Tuesday,High,1.214046822742475,0.059113300492610835,60685
1f515800-25d7-4922-bbd7-a0e11bb00779,Mixed,0,138,694.0,51,25,1251,6412,1,-0.15,Thursday,Low,0.6155075939248601,0.0,6412
159e014e-4f84-4617-b673-2c4abd0b23a9,Mixed,5,191,250.0,15,23,215,9717,10,0.34,Monday,Low,1.3395348837209302,0.02617801047120419,97170
ec8d510c-f20c-49b5-ba2b-1455082e6c08,Mixed,8,139,689.0,67,18,1078,10261,8,0.37,Tuesday,High,0.7179962894248608,0.05755395683453238,82088
0ea151a9-75cc-4d57-92da-2b95596c88a7,Image,20,225,464.0,41,24,1728,6977,2,-0.71,Sunday,Low,0.30613425925925924,0.08888888888888889,13954
5d0a4937-2ec1-4d1f-9b38-1e655ead6dd8,Video,2,194,517.0,78,46,1515,5721,3,-0.62,Tuesday,High,0.4231023102310231,0.010309278350515464,17163
58349cf6-22da-4889-b764-9d3431d135b9,Video,13,191,496.42685185185184,47,32,1416,9093,4,0.06,Thursday,Low,,0.06806282722513089,36372
ddeae24a-2919-476d-9bd4-c22aa59cb7a6,Mixed,3,125,640.0,78,12,752,12644,2,0.14,Saturday,High,0.9707446808510638,0.024,25288
25496649-5ad1-4f59-a409-6ae1b8ea27fe,Video,6,168,570.0,58,45,406,6380,7,0.96,Sunday,High,1.6576354679802956,0.03571428571428571,44660
71359e0b-d493-4c2b-9939-2182ac447131,Mixed,18,281,496.42685185185184,69,55,1720,9167,7,0.5,Tuesday,High,,0.06405693950177936,64169
ed187ddf-2122-4fea-afdf-63d3f9a3402e,Image,8,187,490.0,40,37,975,15419,1,-0.5,Sunday,High,0.5815384615384616,0.0427807486631016,15419
92e65f0c-76ce-4333-9ed7-8bddb0c8c67d,Text,9,44,343.0,57,43,1158,7922,1,-0.62,Monday,Low,0.38255613126079446,0.20454545454545456,7922
dae25658-04fe-462e-ae0b-226dad3a4c1e,Image,19,73,496.42685185185184,15,48,1101,10029,8,-0.47,Saturday,Low,,0.2602739726027397,80232
42fc4d4a-914c-4195-b492-af781d923816,Text,16,169,698.0,47,5,1536,9577,7,0.08,Tuesday,Low,0.48828125,0.09467455621301775,67039
246a0570-a1e1-4410-a05b-14968ad3fc0b,Image,17,131,439.0,20,57,2121,9248,8,-0.52,Thursday,High,0.24328147100424327,0.1297709923664122,73984
1de9600c-57c2-4b85-a88d-6bb5c46e911d,Text,7,280,366.0,27,46,1931,16673,7,0.59,Wednesday,High,0.22734334541688245,0.025,116711
80e29444-1e57-42ee-bad5-83223f52e616,Text,1,70,811.0,32,37,33,11223,3,-0.38,Wednesday,Low,26.666666666666668,0.014285714285714285,33669
17a0080b-e3fe-44d5-a94b-cc55e891ceed,Video,11,54,379.0,63,28,1045,3719,1,0.02,Friday,High,0.44976076555023925,0.2037037037037037,3719
f928e2f9-721b-465e-a86c-f3470a8ff6da,Image,18,264,496.42685185185184,47,9,526,16113,10,0.25,Tuesday,High,,0.06818181818181818,161130
e5900ca9-39b5-48e4-8a0a-37aba5f5a0e5,Text,15,248,333.0,50,25,1669,11099,1,-0.92,Monday,High,0.2444577591372079,0.06048387096774194,11099
d90c20d9-44ac-48a2-bfe1-4d9db7044138,Mixed,6,279,496.42685185185184,46,36,1201,8505,2,-0.94,Wednesday,Low,,0.021505376344086023,17010
ea0aa8d6-d615-4ce4-ab0f-13bd2a33df65,Mixed,13,165,327.0,71,13,1503,15397,5,0.92,Thursday,Low,0.27345309381237526,0.07878787878787878,76985
a113fdcf-69d1-4d57-ae01-63ea603631dc,Image,8,58,669.0,50,28,1002,6885,5,-0.04,Thursday,High,0.7455089820359282,0.13793103448275862,34425
6f5860db-fa87-46f5-9fef-70b01ceaa6d9,Image,5,121,60.0,54,12,680,16862,8,-0.55,Monday,High,0.18529411764705883,0.04132231404958678,134896
648ac568-d432-4c41-9871-7157078e102e,Mixed,8,183,323.0,38,24,765,10373,4,-0.99,Saturday,High,0.5032679738562091,0.04371584699453552,41492
89ddb329-8278-40ff-bf69-e5d4fde5ec6c,Text,16,288,490.0,72,9,433,14022,5,0.7,Friday,Low,1.3187066974595842,0.05555555555555555,70110
69053242-4fc5-4146-97e8-6cad06ce25fd,Mixed,1,119,542.0,74,8,568,22270,1,-0.13,Tuesday,High,1.0985915492957747,0.008403361344537815,22270
4cf92751-6754-4613-af7a-f85d0326f689,Mixed,19,243,838.0,49,35,462,10720,5,-0.22,Monday,Low,1.9956709956709957,0.07818930041152264,53600
237808df-223a-4a65-b383-a22a11f4aff4,Text,12,142,809.0,38,21,682,9612,4,0.77,Thursday,Low,1.2727272727272727,0.08450704225352113,38448
1bb74913-5f4e-4efd-8bab-8cb2adf9f5d2,Video,5,299,179.0,17,22,653,5731,4,-0.87,Monday,Low,0.333843797856049,0.016722408026755852,22924
ea7113bd-16f0-4059-acf6-608c7dbc01ac,Mixed,9,32,118.0,32,20,1397,9517,8,-0.89,Monday,Low,0.12168933428775948,0.28125,76136
01dff1cd-9870-44dd-8703-d8394602fdd7,Mixed,8,240,504.0,6,70,1377,5855,1,0.67,Sunday,High,0.4212055192447349,0.03333333333333333,5855
d43d2149-b363-41d8-ba58-49ebb8a1b8bf,Video,0,229,365.0,31,39,1396,9252,1,0.53,Wednesday,High,0.3116045845272206,0.0,9252
a1299489-6189-4cb4-9c51-ae5b1d4e90ea,Video,13,259,496.42685185185184,57,40,1787,21578,10,0.01,Sunday,High,,0.05019305019305019,215780
b88aa2cb-d633-403a-aec4-e1e21926cc2e,Image,6,228,503.0,48,18,1160,10478,7,-0.85,Tuesday,High,0.49051724137931035,0.02631578947368421,73346
6998e00c-744f-40bf-8526-e6e5212bfce6,Text,0,38,546.0,96,37,809,7785,9,0.34,Tuesday,High,0.8393077873918418,0.0,70065
be1d5385-75a1-428b-a126-470e433c4181,Text,13,92,332.0,42,26,2305,9161,8,0.63,Saturday,Low,0.1735357917570499,0.14130434782608695,73288
f446342b-3bd3-4f7b-b19e-0fd9205e81d6,Image,4,16,375.0,41,18,1652,8352,4,-0.33,Sunday,Low,0.2627118644067797,0.25,33408
85b9da2f-5fc4-4744-92ec-2b3953dd02d8,Video,8,291,496.42685185185184,71,58,1276,14193,1,0.94,Friday,Low,,0.027491408934707903,14193
274b60c0-da92-4bb2-8a1f-e157e736ac84,Text,8,234,417.0,11,38,1241,9639,5,0.71,Monday,Low,0.37550362610797744,0.03418803418803419,48195
9628b4be-e7cc-454e-866b-53b6ea519d57,Text,14,291,608.0,20,37,1344,16435,6,-0.9,Tuesday,High,0.4947916666666667,0.048109965635738834,98610
201e7f3e-3728-4062-8fbb-2037ab8da568,Mixed,19,34,284.0,63,15,1098,8735,2,-0.87,Tuesday,Low,0.3296903460837887,0.5588235294117647,17470
49e06efe-4bc6-4b17-866a-80efcbe88e55,Image,20,182,371.0,46,10,1264,8993,10,0.06,Thursday,Low,0.33781645569620256,0.10989010989010989,89930
227df127-a47a-4566-b61b-6c244eb68ed6,Text,10,249,420.0,46,29,1449,6412,6,0.22,Saturday,Low,0.3416149068322981,0.040160642570281124,38472
cd709afa-6e42-42d6-bbf7-f7b743b7ef53,Image,3,80,498.0,31,21,836,8466,8,-0.44,Tuesday,High,0.6578947368421053,0.0375,67728
11b39f9d-dd29-4912-afa5-2d4048c342ab,Text,7,37,555.0,54,39,382,3065,8,-0.41,Monday,Low,1.6963350785340314,0.1891891891891892,24520
b7462961-7702-47f7-8f7d-0b5ed011d92d,Text,7,186,908.0,33,40,162,1480,9,0.21,Saturday,Low,6.055555555555555,0.03763440860215054,13320
9bad60f0-ba0e-4248-85cf-07831a32f555,Image,0,38,614.0,51,30,1643,12498,3,0.72,Sunday,High,0.4230066950699939,0.0,37494
48330757-4767-4cf8-845c-121e61a60761,Image,10,146,619.0,26,42,408,3018,6,-0.36,Friday,High,1.6838235294117647,0.0684931506849315,18108
e7ddacae-5fe4-4b66-927b-1831821639e0,Text,7,296,446.0,46,32,1432,11623,6,-0.09,Saturday,High,0.3659217877094972,0.02364864864864865,69738
e7ea61ef-8012-4c6b-be21-ff5702c4fecd,Text,2,134,304.0,90,16,622,7998,9,0.55,Saturday,Low,0.6591639871382636,0.014925373134328358,71982
bf289737-c52a-407f-80fd-64a97760ccc7,Text,19,19,394.0,41,27,630,13758,9,0.73,Tuesday,Low,0.7333333333333333,1.0,123822
589b27a9-91b9-43ee-84f1-45d6d7495f4e,Video,9,256,357.0,47,32,840,3106,3,0.04,Monday,Low,0.5190476190476191,0.03515625,9318
bd264a0a-91d2-4f7a-9afb-fdd5eefcab3f,Mixed,19,225,578.0,45,43,1297,12393,6,0.74,Wednesday,High,0.5134926754047803,0.08444444444444445,74358
be4be5de-04ab-4bf3-9769-43025d13bede,Mixed,14,73,169.0,53,33,555,11326,6,0.9,Friday,Low,0.4594594594594595,0.1917808219178082,67956
4d20bea1-1dcb-4c4a-ad3e-d8f878ae919b,Image,18,207,618.0,59,21,891,11450,7,0.28,Sunday,High,0.7833894500561167,0.08695652173913043,80150
5c834777-2875-49ae-aed1-a3e6bd85be94,Mixed,13,115,476.0,55,44,1187,14495,3,0.25,Monday,Low,0.4844144903117102,0.11304347826086956,43485
